observed_at,channel,keyword_raw,entity,metric_type,metric_value,metadata
2022-11-17,naver_datalab,럭비티,gender=m,search_index,30.26315,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-18,naver_datalab,럭비티,,search_index,17.26078,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-18,naver_datalab,럭비티,gender=f,search_index,7.84313,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-18,naver_datalab,럭비티,gender=m,search_index,23.24561,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-19,naver_datalab,럭비티,,search_index,15.94746,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-19,naver_datalab,럭비티,gender=f,search_index,11.48459,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-19,naver_datalab,럭비티,gender=m,search_index,17.98245,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-20,naver_datalab,럭비티,,search_index,18.5741,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-20,naver_datalab,럭비티,gender=f,search_index,12.04481,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-20,naver_datalab,럭비티,gender=m,search_index,18.42105,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-21,naver_datalab,럭비티,,search_index,16.3227,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-21,naver_datalab,럭비티,gender=f,search_index,12.88515,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-21,naver_datalab,럭비티,gender=m,search_index,14.91228,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-22,naver_datalab,럭비티,,search_index,19.32457,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-22,naver_datalab,럭비티,gender=f,search_index,8.40336,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-22,naver_datalab,럭비티,gender=m,search_index,22.80701,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-23,naver_datalab,럭비티,,search_index,19.13696,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-23,naver_datalab,럭비티,gender=f,search_index,8.40336,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-23,naver_datalab,럭비티,gender=m,search_index,26.75438,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-24,naver_datalab,럭비티,,search_index,16.88555,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-24,naver_datalab,럭비티,gender=f,search_index,10.92436,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-24,naver_datalab,럭비티,gender=m,search_index,19.29824,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-25,naver_datalab,럭비티,,search_index,12.38273,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-25,naver_datalab,럭비티,gender=f,search_index,8.96358,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-25,naver_datalab,럭비티,gender=m,search_index,12.2807,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-26,naver_datalab,럭비티,,search_index,13.32082,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-26,naver_datalab,럭비티,gender=f,search_index,8.12324,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-26,naver_datalab,럭비티,gender=m,search_index,16.22807,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-27,naver_datalab,럭비티,,search_index,27.39212,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-27,naver_datalab,럭비티,gender=f,search_index,19.60784,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-27,naver_datalab,럭비티,gender=m,search_index,26.31578,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-28,naver_datalab,럭비티,,search_index,17.07317,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-28,naver_datalab,럭비티,gender=f,search_index,11.20448,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-28,naver_datalab,럭비티,gender=m,search_index,14.47368,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-29,naver_datalab,럭비티,,search_index,15.38461,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-29,naver_datalab,럭비티,gender=f,search_index,9.80392,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-29,naver_datalab,럭비티,gender=m,search_index,18.42105,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-30,naver_datalab,럭비티,,search_index,17.07317,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-30,naver_datalab,럭비티,gender=f,search_index,8.12324,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-11-30,naver_datalab,럭비티,gender=m,search_index,21.49122,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-01,naver_datalab,럭비티,,search_index,13.50844,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-01,naver_datalab,럭비티,gender=f,search_index,9.24369,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-01,naver_datalab,럭비티,gender=m,search_index,16.66666,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-02,naver_datalab,럭비티,,search_index,15.38461,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-02,naver_datalab,럭비티,gender=f,search_index,9.5238,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-02,naver_datalab,럭비티,gender=m,search_index,18.85964,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-03,naver_datalab,럭비티,,search_index,18.94934,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-03,naver_datalab,럭비티,gender=f,search_index,9.24369,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-03,naver_datalab,럭비티,gender=m,search_index,27.19298,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-04,naver_datalab,럭비티,,search_index,15.75984,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-04,naver_datalab,럭비티,gender=f,search_index,9.80392,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-04,naver_datalab,럭비티,gender=m,search_index,21.05263,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-05,naver_datalab,럭비티,,search_index,20.82551,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-05,naver_datalab,럭비티,gender=f,search_index,11.20448,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-05,naver_datalab,럭비티,gender=m,search_index,24.1228,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-06,naver_datalab,럭비티,,search_index,18.5741,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-06,naver_datalab,럭비티,gender=f,search_index,9.24369,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-06,naver_datalab,럭비티,gender=m,search_index,24.1228,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-07,naver_datalab,럭비티,,search_index,17.4484,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-07,naver_datalab,럭비티,gender=f,search_index,10.08403,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-07,naver_datalab,럭비티,gender=m,search_index,21.92982,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-08,naver_datalab,럭비티,,search_index,14.25891,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-08,naver_datalab,럭비티,gender=f,search_index,6.16246,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-08,naver_datalab,럭비티,gender=m,search_index,21.05263,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-09,naver_datalab,럭비티,,search_index,16.3227,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-09,naver_datalab,럭비티,gender=f,search_index,10.64425,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-09,naver_datalab,럭비티,gender=m,search_index,20.17543,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-10,naver_datalab,럭비티,,search_index,21.20075,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-10,naver_datalab,럭비티,gender=f,search_index,13.44537,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-10,naver_datalab,럭비티,gender=m,search_index,24.1228,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-11,naver_datalab,럭비티,,search_index,25.70356,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-11,naver_datalab,럭비티,gender=f,search_index,17.64705,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-11,naver_datalab,럭비티,gender=m,search_index,28.50877,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-12,naver_datalab,럭비티,,search_index,17.26078,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-12,naver_datalab,럭비티,gender=f,search_index,9.24369,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-12,naver_datalab,럭비티,gender=m,search_index,21.92982,"{""ages"": null, ""device"": null, ""gender"": ""m"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-13,naver_datalab,럭비티,,search_index,19.13696,"{""ages"": null, ""device"": null, ""gender"": null, ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
2022-12-13,naver_datalab,럭비티,gender=f,search_index,12.60504,"{""ages"": null, ""device"": null, ""gender"": ""f"", ""keywords"": [""럭비티"", ""럭비셔츠""], ""normalized"": true, ""note"": ""요청 안에서 최댓값 100 으로 정규화된 상대 지수"", ""query_end"": ""2024-08-03"", ""query_start"": ""2021-08-05"", ""time_unit"": ""date""}"
